5.995400000000000000e+04,6.001400000000000000e+04,6.007400000000000000e+04
1.606100000000000000e+04,1.605600000000000000e+04,1.605400000000000000e+04
-1.490000000000000000e+02,-1.640000000000000000e+02,-1.570000000000000000e+02
